rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
4.0,2025-08-08,"Zootopia is proof that animated films can be bright, funny, and still carry meaningful themes. It’s a crowd-pleaser with enough heart and wit to keep adults as invested as the kids.",31,en,zootopia proof animated film bright funny still carry meaningful theme crowd pleaser enough heart wit keep adult invested kid,2025-08,19,2.953107059365004
5.0,2025-08-07,Classic love this movie! Has an important message for everyone.,10,en,classic love movie important message everyone,2025-08,6,8.524486005309472
3.0,2025-08-06,Not the worst movie. But not the best movie either. I think there were better Disney movies than this one. Not a bad one though. I’ll watch it. But not the greatest.,32,en,worst movie best movie either think better disney movie one bad one though watch greatest,2025-08,15,3.7786149649986815
5.0,2025-08-03,Nick Wilde awoke something in me. I NEED HIM. He’s not a hear me out he’s a hold me back!!!,20,en,nick wilde awoke something need hear hold back,2025-08,8,3.4102267284508816
5.0,2025-08-03,Fantastic One Of A Must See Films,7,en,fantastic one must see film,2025-08,5,5.766824423076004
4.0,2025-08-02,EPIC MOVIE but the nude scene scares me,8,en,epic movie nude scene scare,2025-08,5,2.6948750349260675
4.5,2025-07-25,"I thought the film was great because, even though it's an animated film, it has a very important message about not giving up on your dreams. The story of Judy Hopps, a bunny who wants to be a police officer in a city full of all kinds of animals, is inspiring because it shows that no matter your size or where you come from, if you try hard you can achieve anything you set your mind to. Sara Franco Acuña",80,en,thought film great even though animated film important message giving dream story judy hopps bunny want police officer city full kind animal inspiring show matter size come try hard achieve anything set mind sara franco acu,2025-07,36,3.18983955011411
5.0,2025-07-20,"Zootopia is a smart, engaging, and visually stunning animated film that deserves a solid 9 out of 10. It blends comedy, heart, and action with a thoughtful message. The story follows Judy Hopps, an optimistic bunny cop, and Nick Wilde, a sly fox con artist, as they uncover a conspiracy in the city of Zootopia. The film stands out for its clever world-building, memorable characters, and social commentary that feels both timely and accessible. With awesome performances, especially from Ginnifer Goodwin and Jason Bateman, Zootopia is a standout film in Disney’s modern animated lineup.",94,en,zootopia smart engaging visually stunning animated film deserves solid blend comedy heart action thoughtful message story follows judy hopps optimistic bunny cop nick wilde sly fox con artist uncover conspiracy city zootopia film stand clever world building memorable character social commentary feel timely accessible awesome performance especially ginnifer goodwin jason bateman zootopia standout film disney modern animated lineup,2025-07,58,3.2852153581596344
4.0,2025-07-18,"To me it seems like a good movie, I like that it shows the different animals that there can be and how they relate to each other, I like the story and how it develops, I also really like how the characters overcome themselves and have a development as the movie goes on.Mateo Campos",54,en,seems like good movie like show different animal relate like story develops also really like character overcome development movie go mateo campos,2025-07,22,3.6735156788043724
5.0,2025-06-23,"Obviously the best Disney movie, best characters, best plot twist... I'm addicted to this movie lol I can't wait for the sequel!",22,en,obviously best disney movie best character best plot twist addicted movie lol wait sequel,2025-06,14,4.574279229835592
5.0,2025-06-11,Loved this. Really well. Ready for Zootopia 2. Rotten Tomatoes: 5/5,11,en,loved really well ready zootopia rotten tomato,2025-06,7,4.929656566942022
5.0,2025-06-01,I absolutely love this movie from start to finish and everything in between now don't get me wrong there might be a few moments here and there where I may not have particularly liked it for one reason or another. But it was only a mild dislike not hate or certainly not enraging. I can't say this for many movies I watched over the years with of course a few exceptions. The Lion King that's been my most favorite and top Disney movie of all time for many many years and still is I couldn't tell you how many times I watched that movie when I was a child and while I was growing up in my teens and adult years. But besides the point rarely do I find or barely at all do I find a movie that I find myself attached to or especially rewatching it more than once and though I cannot recount how many times I watched The Lion King. I can certainly tell you wholeheartedly without a doubt since I kept track from the first time I watch zootopia. I watched the movie in total of 16 times plus more. The plus more is for when I'm most certainly am going to be rewatching this movie again and again because I do not get sick and tired of it. Just like my beloved favorite Disney movie of The Lion King. But of course the amount of times you watch a movie does not make it the best movie. But rather it's the enjoyment and sense of comfort you get while watching the movie and I most certainly felt that and more. I felt even with my lackluster skills I can do something and make something big of myself. That I can improve and get better over time and that no matter how hard the obstacles get I will be able to get through them as long as I have a positive attitude and focus on the things I can do rather on the things I can't. And that is just one of many examples on how I felt when I was watching zootopia. How it's encourage me and how it's made me realize I had that special something within me the whole time I just never bothered to look and check if it was there. In any case I digress the point is I truly love this movie it's a masterpiece all in its own right and I truly look forward to and also excited for zootopia 2 coming on the way. And I most certainly will be recommending this movie to children and to my family and friends. P.S to those that worked on the movie of zootopia as well as those that we're doing the voice acting I truly thank you from the bottom of my heart for making such a wonderful movie. Also even though Lion King will forever be my most favorite top Disney movie I am happy to say officially zootopia has taken that top spot so before Lion King for me was number one and always will remain number one. But now the number one is zootopia and that will not change no matter what movies come after and even though now The Lion King is now second it certainly is not any less the best.,557,en,absolutely love movie start finish everything get wrong might moment may particularly liked one reason another mild dislike hate certainly enraging say many movie watched year course exception lion king favorite top disney movie time many many year still tell many time watched movie child growing teen adult year besides point rarely find barely find movie find attached especially rewatching though cannot recount many time watched lion king certainly tell wholeheartedly without doubt since kept track first time watch zootopia watched movie total time plus plus certainly going rewatching movie get sick tired like beloved favorite disney movie lion king course amount time watch movie make best movie rather enjoyment sense comfort get watching movie certainly felt felt even lackluster skill something make something big improve get better time matter hard obstacle get able get long positive attitude focus thing rather thing one many example felt watching zootopia encourage made realize special something within whole time never bothered look check case digress point truly love movie masterpiece right truly look forward also excited zootopia coming way certainly recommending movie child family friend p worked movie zootopia well voice acting truly thank bottom heart making wonderful movie also even though lion king forever favorite top disney movie happy say officially zootopia taken top spot lion king number one always remain number one number one zootopia change matter movie come even though lion king second certainly less best,2025-06,236,3.9862913192122207
